"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.837914630E-1,1.744319126E-2,7.083799690E-2,3.541899845E-2
9.862801090E-1,1.850842312E-2,6.657706201E-2,2.583190054E-2
9.887687550E-1,2.063889056E-2,6.231613085E-2,1.944050193E-2
9.912574010E-1,2.276935615E-2,5.272903293E-2,1.624480449E-2
9.937460990E-1,2.383458801E-2,4.314193875E-2,1.731003635E-2
9.962347440E-1,2.383458801E-2,3.248960897E-2,1.944050193E-2
9.987233900E-1,2.596505545E-2,2.396774292E-2,2.263620123E-2
1.001212036E0,2.703028731E-2,1.438064594E-2,2.583190054E-2
1.003700682E0,2.809552103E-2,1.011971384E-2,2.902759984E-2
1.006189328E0,3.129122034E-2,9.054481052E-3,3.541899845E-2
1.008678026E0,3.129122034E-2,9.054481052E-3,3.967992961E-2
1.011120474E0,3.022598661E-2,1.225017942E-2,4.820179567E-2
1.013609119E0,3.448691964E-2,1.544587873E-2,5.459319428E-2
1.016097817E0,3.235645220E-2,2.290250920E-2,5.565842614E-2
1.018586411E0,3.555215150E-2,2.822867595E-2,5.885412544E-2
1.021075057E0,3.235645220E-2,3.248960897E-2,6.098458916E-2
1.023563755E0,2.809552103E-2,3.142437339E-2,5.991935730E-2
1.026052401E0,2.596505545E-2,3.248960897E-2,5.991935730E-2
1.028541046E0,2.276935615E-2,2.716344222E-2,6.418029219E-2
1.031029692E0,2.276935615E-2,2.183727734E-2,6.204982474E-2
1.033518338E0,2.170412242E-2,2.183727734E-2,5.885412544E-2
1.036007036E0,1.318225823E-2,1.438064594E-2,5.885412544E-2
1.038495682E0,4.660394508E-3,4.793548491E-3,5.033225939E-2
1.040946255E0,1.464695437E-3,5.326165119E-4,4.394086078E-2
1.043434901E0,-7.057168987E-3,-4.793548491E-3,4.287562892E-2
1.045923546E0,-9.187635034E-3,-7.989247330E-3,3.967992961E-2
1.048412192E0,-1.557903271E-2,-9.054481052E-3,3.435376659E-2
1.050900838E0,-1.877473295E-2,-1.011971384E-2,2.796236612E-2
1.053389536E0,-2.516612969E-2,-1.011971384E-2,2.263620123E-2
1.055878182E0,-2.942706272E-2,-7.989247330E-3,1.944050193E-2
1.058366828E0,-3.049229458E-2,-9.054481052E-3,1.731003635E-2
1.060855474E0,-3.368799388E-2,-7.989247330E-3,1.411433797E-2
1.063344119E0,-3.581846133E-2,-5.858781748E-3,1.091863867E-2
1.065832765E0,-4.220985994E-2,-6.924014539E-3,5.592473317E-3
1.068321463E0,-4.540555924E-2,-1.118494663E-2,3.462007269E-3
1.070752817E0,-4.966649041E-2,-1.011971384E-2,4.527240526E-3
1.073240682E0,-5.073172227E-2,-1.011971384E-2,4.527240526E-3
1.075728546E0,-5.179695413E-2,-2.703028731E-2,5.592473317E-3
1.078216411E0,-5.392742157E-2,-3.448691964E-2,8.788172156E-3
1.080704276E0,-6.138405204E-2,-4.620448127E-2,1.304910425E-2
1.083192140E0,-6.138405204E-2,-5.685681105E-2,1.411433797E-2
1.085680005E0,-5.925358832E-2,-6.111774594E-2,2.476666868E-2
1.088167869E0,-5.818835273E-2,-6.644391268E-2,2.902759984E-2
1.090655734E0,-6.138405204E-2,-7.709623873E-2,2.689713426E-2
1.093143599E0,-6.244928762E-2,-7.603100687E-2,3.115806542E-2
1.095631463E0,-6.031882018E-2,-7.603100687E-2,3.541899845E-2
1.098119328E0,-5.925358832E-2,-7.177007198E-2,3.541899845E-2
1.100568859E0,-5.925358832E-2,-6.750914454E-2,3.648423031E-2
1.103056724E0,-5.712312087E-2,-6.111774594E-2,3.754946589E-2
1.105544588E0,-5.818835273E-2,-5.472634733E-2,3.435376659E-2
1.108032453E0,-5.818835273E-2,-5.153064802E-2,3.435376659E-2
1.110520317E0,-5.712312087E-2,-4.620448127E-2,2.902759984E-2
1.113008182E0,-5.286218971E-2,-3.874785081E-2,2.796236612E-2
1.115496046E0,-5.179695413E-2,-3.235645220E-2,2.370143496E-2
1.117983911E0,-5.073172227E-2,-2.809552103E-2,1.731003635E-2
1.120471776E0,-5.179695413E-2,-1.850842312E-2,8.788172156E-3
1.122959640E0,-5.392742157E-2,-1.011971384E-2,3.462007269E-3
1.125447505E0,-4.966649041E-2,-1.597849536E-3,-6.125089712E-3
1.127935369E0,-5.073172227E-2,1.011971384E-2,-1.358172111E-2
1.130385994E0,-5.073172227E-2,1.757634431E-2,-2.423405088E-2
1.132873859E0,-4.966649041E-2,2.396774292E-2,-2.956021577E-2
1.135361724E0,-5.286218971E-2,2.716344222E-2,-3.169068322E-2
1.137849588E0,-5.605788901E-2,3.035914153E-2,-3.914731368E-2
1.140337453E0,-5.286218971E-2,3.355484083E-2,-4.127778113E-2
1.142825317E0,-5.286218971E-2,3.568530455E-2,-4.447348043E-2
1.145313182E0,-5.286218971E-2,4.101147130E-2,-4.234301299E-2
1.147801046E0,-5.073172227E-2,4.314193875E-2,-4.021254554E-2
1.150288911E0,-5.179695413E-2,4.207670316E-2,-4.021254554E-2
1.152776776E0,-5.179695413E-2,3.994623944E-2,-3.488638252E-2
1.155264640E0,-4.753602296E-2,3.142437339E-2,-2.423405088E-2
1.157752505E0,-4.753602296E-2,2.290250920E-2,-1.890788600E-2
1.160201411E0,-4.327509180E-2,1.438064594E-2,-1.864157850E-3
1.162689276E0,-3.794892505E-2,5.858781748E-3,1.517957076E-2
1.165177140E0,-3.262276202E-2,-5.326165119E-4,2.902759984E-2
1.167665005E0,-2.410089783E-2,-7.989247330E-3,4.394086078E-2
1.170152869E0,-1.664426550E-2,-2.663082443E-3,6.204982474E-2
1.172640734E0,-9.187635034E-3,5.326165119E-4,8.015878499E-2
1.175128599E0,3.994623839E-4,2.663082443E-3,9.720251709E-2
1.177616463E0,9.986559860E-3,6.924014539E-3,1.099853069E-1
1.180104328E0,1.531272475E-2,1.651111245E-2,1.270290315E-1
1.182592192E0,2.703028731E-2,2.503297664E-2,1.419423074E-1
1.185080057E0,3.448691964E-2,3.355484083E-2,1.568555683E-1
1.187567921E0,4.194355011E-2,3.994623944E-2,1.728340536E-1
1.190018078E0,5.153064802E-2,4.314193875E-2,1.781602204E-1
1.192505942E0,5.579157919E-2,5.059856921E-2,1.888125539E-1
1.194993807E0,6.005251035E-2,5.485950038E-2,1.973344237E-1
1.197481671E0,6.644391268E-2,6.018566713E-2,2.015953511E-1
1.199969536E0,6.857437640E-2,6.551183015E-2,2.037258148E-1
1.202457401E0,6.644391268E-2,6.657706201E-2,2.090519816E-1
1.204945265E0,6.537867337E-2,6.764229387E-2,2.111824453E-1
1.207433130E0,6.431344151E-2,6.977276504E-2,2.111824453E-1
1.209920994E0,6.324820966E-2,6.764229387E-2,2.047910541E-1
1.212408859E0,6.431344151E-2,6.338136643E-2,2.069215178E-1
1.214896724E0,6.111774594E-2,6.125089899E-2,2.058562785E-1
1.217384588E0,5.898727849E-2,6.018566713E-2,1.973344237E-1
1.219847453E0,5.792204663E-2,5.592473224E-2,1.920082569E-1
1.222335317E0,5.898727849E-2,5.379426852E-2,1.898777932E-1
1.224823182E0,5.579157919E-2,4.314193875E-2,1.802906841E-1
1.227311046E0,5.366111174E-2,4.527240247E-2,1.717688292E-1
1.229798911E0,5.579157919E-2,4.633763805E-2,1.664426625E-1
1.232286776E0,5.046541616E-2,4.420717061E-2,1.579207927E-1
1.234774640E0,4.407401755E-2,4.420717061E-2,1.462032348E-1
1.237262505E0,4.407401755E-2,4.953333735E-2,1.408770680E-1
1.239750369E0,3.981308267E-2,4.953333735E-2,1.291595101E-1
1.242238234E0,3.661738336E-2,4.633763805E-2,1.174419373E-1
1.244726099E0,3.342168778E-2,4.420717061E-2,1.078548431E-1
1.247213963E0,2.596505545E-2,4.314193875E-2,9.826774895E-2
1.249645057E0,1.744319126E-2,4.314193875E-2,8.974587917E-2
1.252132921E0,1.318225823E-2,4.101147130E-2,8.015878499E-2
1.254620786E0,1.105179265E-2,3.568530455E-2,6.737598777E-2
1.257108651E0,2.529928461E-3,3.462007269E-2,5.885412544E-2
1.259596515E0,-3.861469682E-3,3.142437339E-2,5.246272683E-2
1.262084380E0,-1.238333434E-2,2.609820850E-2,4.181039706E-2
1.264572244E0,-1.344856713E-2,2.077204362E-2,3.009283356E-2
1.267060109E0,-1.451379992E-2,1.544587873E-2,2.476666868E-2
1.269547974E0,-2.090519853E-2,1.757634431E-2,1.517957076E-2
1.272035838E0,-2.623136342E-2,1.225017942E-2,4.527240526E-3
1.274523703E0,-2.197043039E-2,1.011971384E-2,-2.929390874E-3
1.277011567E0,-2.623136342E-2,1.438064594E-2,-1.038602181E-2
1.279486515E0,-2.410089783E-2,1.651111245E-2,-1.571218669E-2
1.281974380E0,-2.303566411E-2,1.651111245E-2,-2.636451647E-2
1.284462244E0,-2.303566411E-2,2.503297664E-2,-3.275591508E-2
1.286950109E0,-2.303566411E-2,3.248960897E-2,-4.234301299E-2
1.289437974E0,-2.090519853E-2,4.420717061E-2,-5.086487532E-2
1.291925838E0,-2.090519853E-2,5.059856921E-2,-6.045197323E-2
1.294413703E0,-2.197043039E-2,5.912043154E-2,-6.684337556E-2
1.296901567E0,-1.983996481E-2,6.657706201E-2,-7.216953486E-2
1.299389432E0,-2.090519853E-2,6.870753318E-2,-7.536523789E-2
1.301877296E0,-2.623136342E-2,6.338136643E-2,-8.282186836E-2
1.304365161E0,-2.836182900E-2,6.125089899E-2,-8.708280325E-2
1.306853026E0,-3.475322574E-2,5.912043154E-2,-8.601756394E-2
1.309281776E0,-4.007939249E-2,4.846810177E-2,-8.282186836E-2
1.311769640E0,-4.007939249E-2,3.142437339E-2,-7.856093347E-2
1.314257505E0,-4.647079110E-2,1.970681176E-2,-7.323476672E-2
1.316745369E0,-5.073172227E-2,9.054481052E-3,-6.790860742E-2
1.319233234E0,-4.966649041E-2,-5.858781748E-3,-5.832150951E-2
1.321721099E0,-5.392742157E-2,-1.225017942E-2,-4.766917601E-2
1.324208963E0,-5.605788901E-2,-1.544587873E-2,-3.808208182E-2
1.326696828E0,-5.925358832E-2,-1.225017942E-2,-2.636451647E-2
1.329184692E0,-5.925358832E-2,-1.011971384E-2,-1.677742042E-2
1.331672557E0,-6.138405204E-2,-5.858781748E-3,-5.059856921E-3
1.334160421E0,-6.564498693E-2,-2.663082443E-3,2.396774245E-3
1.336648286E0,-6.564498693E-2,1.597849536E-3,9.853405878E-3
1.339098026E0,-6.138405204E-2,2.663082443E-3,1.624480449E-2
1.341585890E0,-5.925358832E-2,5.326165119E-4,2.796236612E-2
1.344073755E0,-5.605788901E-2,5.326165119E-4,3.222329915E-2
1.346561619E0,-5.499265343E-2,-5.326165119E-4,3.435376659E-2
1.349049484E0,-5.712312087E-2,-5.858781748E-3,4.074516147E-2
1.351537349E0,-5.392742157E-2,-6.924014539E-3,3.967992961E-2
1.354025213E0,-5.286218971E-2,-2.663082443E-3,4.287562892E-2
1.356513078E0,-5.286218971E-2,-5.326165119E-4,4.500609636E-2
1.359000942E0,-5.392742157E-2,1.597849536E-3,4.287562892E-2
1.361488807E0,-5.605788901E-2,7.989247330E-3,4.287562892E-2
1.363976671E0,-6.031882018E-2,7.989247330E-3,3.754946589E-2
1.366464536E0,-5.925358832E-2,1.651111245E-2,3.435376659E-2
1.368913963E0,-5.925358832E-2,2.503297664E-2,3.115806542E-2
1.371401828E0,-6.351451576E-2,2.609820850E-2,2.902759984E-2
1.373889692E0,-6.884068251E-2,3.248960897E-2,2.796236612E-2
1.376377557E0,-6.457975507E-2,3.568530455E-2,2.476666868E-2
1.378865421E0,-6.777545065E-2,4.101147130E-2,1.731003635E-2
1.381353286E0,-6.671021879E-2,4.527240247E-2,1.837527007E-2
1.383841151E0,-7.310161740E-2,5.059856921E-2,1.731003635E-2
1.386329015E0,-6.884068251E-2,5.166380107E-2,1.517957076E-2
1.388816880E0,-6.564498693E-2,5.166380107E-2,1.731003635E-2
1.391304744E0,-6.671021879E-2,5.379426852E-2,2.157096937E-2
1.393792609E0,-6.990591437E-2,5.272903293E-2,2.476666868E-2
1.396280474E0,-6.671021879E-2,5.272903293E-2,3.115806542E-2
1.398731359E0,-6.564498693E-2,5.379426852E-2,4.074516147E-2
1.401219224E0,-6.671021879E-2,4.846810177E-2,4.713656008E-2
1.403707088E0,-6.671021879E-2,4.633763805E-2,5.885412544E-2
1.406194953E0,-6.564498693E-2,4.207670316E-2,6.950645149E-2
1.408682817E0,-6.351451576E-2,3.781577200E-2,8.548495173E-2
1.411170682E0,-6.138405204E-2,3.675054014E-2,1.014634445E-1
1.413658546E0,-5.925358832E-2,3.888100386E-2,1.142462417E-1
1.416146411E0,-6.138405204E-2,3.994623944E-2,1.270290315E-1
1.418634276E0,-5.925358832E-2,4.314193875E-2,1.376813650E-1
1.421122140E0,-5.818835273E-2,4.953333735E-2,1.536598653E-1
1.423610005E0,-5.712312087E-2,5.166380107E-2,1.611164957E-1
1.426097869E0,-5.286218971E-2,5.805519968E-2,1.728340536E-1
1.428548859E0,-4.860125855E-2,6.018566713E-2,1.802906841E-1
1.431036724E0,-4.647079110E-2,6.231613085E-2,1.866820902E-1
1.433524588E0,-4.007939249E-2,6.444659829E-2,1.909430176E-1
1.436012453E0,-3.475322574E-2,6.125089899E-2,1.952039450E-1
1.438500317E0,-3.049229458E-2,5.698996782E-2,1.994648874E-1
1.440988182E0,-2.836182900E-2,5.485950038E-2,1.994648874E-1
1.443476046E0,-1.877473295E-2,5.698996782E-2,2.005301118E-1
1.445963911E0,-1.344856713E-2,5.805519968E-2,1.994648874E-1
1.448451776E0,-9.187635034E-3,6.444659829E-2,1.952039450E-1
1.450939640E0,3.994623839E-4,6.764229387E-2,1.888125539E-1
1.453427505E0,1.318225823E-2,7.509893179E-2,1.866820902E-1
1.455915369E0,1.105179265E-2,8.362079412E-2,1.770949960E-1
1.458364432E0,1.637795754E-2,8.575125784E-2,1.707035899E-1
1.460852296E0,2.063889056E-2,9.320788831E-2,1.643121988E-1
1.463340161E0,2.489982173E-2,1.027949899E-1,1.515294015E-1
1.465828026E0,2.703028731E-2,1.049254537E-1,1.408770680E-1
1.468315890E0,3.022598661E-2,1.038602218E-1,1.344856620E-1
1.470803755E0,3.235645220E-2,1.017297506E-1,1.259638071E-1
1.473291619E0,2.916075476E-2,1.017297506E-1,1.099853069E-1
1.475779484E0,2.703028731E-2,9.427312016E-2,9.826774895E-2
1.478267349E0,2.703028731E-2,8.681648970E-2,9.507204592E-2
1.480755213E0,2.596505545E-2,8.255556226E-2,8.335448056E-2
1.483243078E0,1.531272475E-2,6.870753318E-2,7.270215452E-2
1.485730942E0,1.318225823E-2,6.444659829E-2,6.737598777E-2
1.488182974E0,4.660394508E-3,5.698996782E-2,5.778888986E-2
1.490670838E0,1.464695437E-3,4.953333735E-2,5.459319428E-2
1.493158703E0,-5.991935730E-3,3.675054014E-2,4.926702753E-2
1.495646567E0,-1.131810062E-2,2.822867595E-2,4.607132822E-2
1.498134432E0,-1.877473295E-2,2.183727734E-2,4.181039706E-2
1.500622296E0,-2.303566411E-2,1.651111245E-2,3.435376659E-2
1.503110161E0,-2.623136342E-2,1.651111245E-2,3.648423031E-2
1.505598026E0,-3.155753016E-2,1.331541315E-2,3.541899845E-2
1.508085890E0,-3.794892505E-2,1.331541315E-2,3.328853101E-2
1.510573755E0,-3.901416063E-2,1.757634431E-2,2.689713426E-2
1.513061619E0,-4.114462435E-2,1.970681176E-2,2.689713426E-2
1.515549484E0,-4.007939249E-2,2.396774292E-2,2.157096937E-2
1.517997349E0,-3.688369319E-2,2.609820850E-2,1.624480449E-2
1.520485213E0,-3.475322574E-2,2.929390781E-2,1.304910425E-2
1.522973078E0,-3.475322574E-2,2.929390781E-2,8.788172156E-3
1.525460942E0,-3.368799388E-2,3.248960897E-2,2.396774245E-3
1.527948807E0,-2.729659714E-2,3.568530455E-2,1.331541222E-3
1.530436671E0,-2.303566411E-2,3.568530455E-2,-2.929390874E-3
1.532924536E0,-1.983996481E-2,3.994623944E-2,-3.994623665E-3
1.535412401E0,-1.983996481E-2,4.314193875E-2,-1.145125460E-2
1.537900265E0,-1.451379992E-2,4.846810177E-2,-1.571218669E-2
1.540388130E0,-1.025286783E-2,5.379426852E-2,-1.358172111E-2
1.542875994E0,-7.057168987E-3,5.912043154E-2,-1.251648832E-2
1.545363859E0,-5.991935730E-3,6.657706201E-2,-1.890788600E-2
1.547813494E0,-4.926702939E-3,6.764229387E-2,-1.677742042E-2
1.550301359E0,-7.057168987E-3,6.977276504E-2,-1.464695390E-2
1.552789224E0,-4.926702939E-3,7.509893179E-2,-1.145125460E-2
1.555277088E0,-1.731003635E-3,7.616416365E-2,-6.125089712E-3
1.557764953E0,-4.926702939E-3,7.616416365E-2,-2.929390874E-3
1.560252817E0,-3.861469682E-3,7.722939551E-2,3.462007269E-3
1.562740682E0,-5.991935730E-3,7.616416365E-2,8.788172156E-3
1.565228546E0,-1.451379992E-2,7.616416365E-2,1.091863867E-2
1.567716411E0,-1.557903271E-2,7.935985923E-2,1.731003635E-2
1.570204276E0,-2.090519853E-2,8.362079412E-2,2.476666868E-2
1.572692140E0,-2.623136342E-2,8.468602598E-2,2.796236612E-2
1.575180005E0,-3.155753016E-2,8.575125784E-2,3.222329915E-2
1.577628078E0,-3.581846133E-2,9.001219273E-2,3.861469775E-2
1.580115317E0,-4.327509180E-2,9.746882319E-2,4.287562892E-2
1.582602505E0,-4.647079110E-2,9.640359133E-2,4.820179567E-2
1.585089744E0,-5.073172227E-2,9.640359133E-2,5.033225939E-2
1.587576984E0,-5.712312087E-2,9.959928691E-2,5.246272683E-2
1.590064224E0,-5.712312087E-2,1.049254537E-1,5.139749497E-2
1.592551463E0,-5.712312087E-2,1.091863886E-1,4.926702753E-2
1.595038651E0,-5.818835273E-2,1.070559174E-1,4.713656008E-2
1.597525890E0,-5.925358832E-2,1.113168523E-1,4.713656008E-2
1.600013130E0,-5.818835273E-2,1.134473160E-1,4.607132822E-2
1.602500369E0,-6.138405204E-2,1.113168523E-1,4.181039706E-2
1.604987557E0,-5.712312087E-2,1.059906855E-1,4.713656008E-2
1.607445057E0,-5.073172227E-2,9.959928691E-2,4.607132822E-2
1.609932296E0,-4.860125855E-2,9.001219273E-2,4.820179567E-2
1.612419536E0,-4.114462435E-2,8.255556226E-2,5.352795869E-2
1.614906724E0,-4.007939249E-2,7.616416365E-2,5.885412544E-2
1.617393963E0,-3.794892505E-2,6.551183015E-2,6.844121963E-2
1.619881203E0,-3.049229458E-2,6.125089899E-2,7.270215452E-2
1.622368442E0,-2.410089783E-2,5.805519968E-2,8.122401685E-2
1.624855630E0,-1.451379992E-2,5.805519968E-2,9.081111848E-2
1.627342869E0,-7.057168987E-3,5.912043154E-2,1.014634445E-1
1.629830109E0,1.464695437E-3,6.657706201E-2,1.110505462E-1
1.632317349E0,1.424749196E-2,7.296846062E-2,1.163767055E-1
1.634804536E0,1.957365684E-2,8.362079412E-2,1.248985752E-1
1.637264380E0,3.022598661E-2,9.746882319E-2,1.323551983E-1
1.639751619E0,3.981308267E-2,1.049254537E-1,1.376813650E-1
1.642238859E0,4.087831825E-2,1.134473160E-1,1.419423074E-1
1.644726046E0,4.726971686E-2,1.209039465E-1,1.462032348E-1
1.647213286E0,5.153064802E-2,1.283605844E-1,1.483336985E-1
1.649700526E0,5.366111174E-2,1.347519755E-1,1.525946259E-1
1.652187765E0,5.153064802E-2,1.368824393E-1,1.525946259E-1
1.654674953E0,5.472634733E-2,1.379476786E-1,1.536598653E-1
1.657162192E0,5.153064802E-2,1.358172148E-1,1.515294015E-1
1.659649432E0,5.153064802E-2,1.326215118E-1,1.483336985E-1
1.662136671E0,4.726971686E-2,1.294258088E-1,1.430075318E-1
1.664623859E0,4.300878197E-2,1.240996495E-1,1.408770680E-1
1.667076515E0,4.513924941E-2,1.198387146E-1,1.366161406E-1
1.669563755E0,3.874785081E-2,1.187734827E-1,1.302247345E-1
1.672050994E0,3.448691964E-2,1.155777797E-1,1.259638071E-1
1.674538182E0,3.448691964E-2,1.177082509E-1,1.248985752E-1
1.677025421E0,3.129122034E-2,1.177082509E-1,1.185071766E-1
1.679512661E0,2.809552103E-2,1.123820841E-1,1.121157780E-1
1.681999901E0,2.596505545E-2,1.113168523E-1,1.067896113E-1
1.684487088E0,2.383458801E-2,1.145125479E-1,1.046591476E-1
1.686974328E0,2.276935615E-2,1.145125479E-1,1.003982127E-1
1.689461567E0,1.744319126E-2,1.091863886E-1,9.400681406E-2
1.691948807E0,1.744319126E-2,1.113168523E-1,9.187635034E-2
1.694435994E0,1.744319126E-2,1.113168523E-1,9.187635034E-2
1.696894015E0,1.637795754E-2,1.113168523E-1,8.655018359E-2
1.699381255E0,1.744319126E-2,1.102516204E-1,7.909355313E-2
1.701868494E0,1.424749196E-2,1.102516204E-1,7.802832127E-2
1.704355682E0,1.531272475E-2,1.113168523E-1,7.270215452E-2
1.706842921E0,1.637795754E-2,1.134473160E-1,6.844121963E-2
1.709330161E0,2.383458801E-2,1.113168523E-1,6.631075591E-2
1.711817401E0,2.383458801E-2,1.166430190E-1,6.418029219E-2
1.714304588E0,2.383458801E-2,1.177082509E-1,5.885412544E-2
1.716791828E0,2.383458801E-2,1.219691783E-1,5.033225939E-2
1.719279067E0,2.489982173E-2,1.272953451E-1,4.713656008E-2
1.721766307E0,2.170412242E-2,1.230344176E-1,4.926702753E-2
1.724253546E0,2.170412242E-2,1.209039465E-1,4.500609636E-2
1.726710005E0,1.957365684E-2,1.187734827E-1,3.754946589E-2
1.729197244E0,2.170412242E-2,1.123820841E-1,4.287562892E-2
1.731684484E0,1.744319126E-2,1.049254537E-1,4.287562892E-2
1.734171671E0,1.850842312E-2,9.746882319E-2,3.967992961E-2
1.736658911E0,1.318225823E-2,8.894696087E-2,4.181039706E-2
1.739146151E0,8.921326138E-3,8.362079412E-2,4.607132822E-2
1.741633390E0,6.790860556E-3,8.042509109E-2,4.713656008E-2
1.744120578E0,3.994623839E-4,7.509893179E-2,5.033225939E-2
1.746607817E0,-2.796236658E-3,7.190322876E-2,5.459319428E-2
1.749095057E0,-1.731003635E-3,7.083799690E-2,5.778888986E-2
1.751582296E0,-5.991935730E-3,6.977276504E-2,6.204982474E-2
1.754069484E0,-7.057168987E-3,6.870753318E-2,6.311506033E-2
1.756528859E0,-8.122402243E-3,6.657706201E-2,6.950645149E-2
1.759016099E0,-7.057168987E-3,6.764229387E-2,6.737598777E-2
1.761503338E0,-8.122402243E-3,6.977276504E-2,6.950645149E-2
1.763990526E0,-1.131810062E-2,7.083799690E-2,7.163692266E-2
1.766477765E0,-5.991935730E-3,7.296846062E-2,7.270215452E-2
1.768965005E0,-2.796236658E-3,7.296846062E-2,7.483261824E-2
1.771452244E0,3.994623839E-4,7.083799690E-2,7.696308941E-2
1.773939432E0,3.595161485E-3,7.083799690E-2,7.909355313E-2
1.776426671E0,6.790860556E-3,7.083799690E-2,8.122401685E-2
1.778913911E0,7.856093347E-3,6.764229387E-2,8.015878499E-2
1.781401151E0,1.105179265E-2,6.870753318E-2,8.228924870E-2
1.783888338E0,1.318225823E-2,6.551183015E-2,8.761541545E-2
1.786343286E0,1.637795754E-2,5.912043154E-2,8.974587917E-2
1.788830526E0,1.318225823E-2,5.379426852E-2,9.187635034E-2
1.791317765E0,1.211702544E-2,4.527240247E-2,9.826774895E-2
1.793804953E0,1.318225823E-2,4.101147130E-2,1.078548431E-1
1.796292192E0,1.105179265E-2,3.888100386E-2,1.110505462E-1
1.798779432E0,1.105179265E-2,3.568530455E-2,1.195724085E-1
1.801266671E0,1.318225823E-2,3.142437339E-2,1.270290315E-1
1.803753859E0,1.105179265E-2,3.035914153E-2,1.334204376E-1
1.806241099E0,1.105179265E-2,2.716344222E-2,1.387466043E-1
1.808728338E0,6.790860556E-3,2.396774292E-2,1.462032348E-1
1.811215578E0,6.790860556E-3,2.396774292E-2,1.525946259E-1
1.813702765E0,4.660394508E-3,2.716344222E-2,1.547250897E-1
1.816157453E0,1.464695437E-3,2.396774292E-2,1.589860320E-1
1.818644692E0,4.660394508E-3,2.290250920E-2,1.653774232E-1
1.821131932E0,3.994623839E-4,2.290250920E-2,1.653774232E-1
1.823619119E0,-1.731003635E-3,1.864157803E-2,1.653774232E-1
1.826106359E0,-1.731003635E-3,1.651111245E-2,1.632469594E-1
1.828593599E0,-1.731003635E-3,1.651111245E-2,1.611164957E-1
1.831080838E0,-5.991935730E-3,1.651111245E-2,1.579207927E-1
1.833568026E0,-5.991935730E-3,1.225017942E-2,1.557903290E-1
1.836055265E0,-7.057168987E-3,7.989247330E-3,1.504641622E-1
1.838542505E0,-5.991935730E-3,2.663082443E-3,1.462032348E-1
1.841029744E0,-3.861469682E-3,-1.597849536E-3,1.451379955E-1
1.843516932E0,-6.657706108E-4,-2.663082443E-3,1.408770680E-1
1.845975005E0,2.529928461E-3,-9.054481052E-3,1.355509013E-1
1.848462244E0,5.725627299E-3,-9.054481052E-3,1.366161406E-1
1.850949484E0,9.986559860E-3,-1.225017942E-2,1.334204376E-1
1.853436671E0,1.744319126E-2,-1.118494663E-2,1.323551983E-1
1.855923911E0,2.063889056E-2,-5.858781748E-3,1.280942708E-1
1.858411151E0,2.383458801E-2,-5.326165119E-4,1.291595101E-1
1.860898390E0,3.342168778E-2,2.663082443E-3,1.323551983E-1
1.863385578E0,3.874785081E-2,7.989247330E-3,1.302247345E-1
1.865872817E0,4.194355011E-2,1.225017942E-2,1.302247345E-1
1.868360057E0,4.620448127E-2,1.651111245E-2,1.323551983E-1
1.870847296E0,4.407401755E-2,1.544587873E-2,1.323551983E-1
1.873334484E0,4.513924941E-2,2.290250920E-2,1.366161406E-1
1.875791151E0,4.833494872E-2,2.822867595E-2,1.387466043E-1
1.878278390E0,4.300878197E-2,3.462007269E-2,1.398118287E-1
1.880765630E0,3.768261895E-2,4.420717061E-2,1.440727711E-1
1.883252817E0,3.555215150E-2,4.846810177E-2,1.451379955E-1
1.885740057E0,2.703028731E-2,5.166380107E-2,1.451379955E-1
1.888227296E0,2.063889056E-2,5.166380107E-2,1.483336985E-1
1.890714536E0,1.424749196E-2,5.272903293E-2,1.515294015E-1
1.893201724E0,1.211702544E-2,5.059856921E-2,1.504641622E-1
1.895688963E0,2.529928461E-3,4.633763805E-2,1.483336985E-1
1.898176203E0,3.994623839E-4,4.101147130E-2,1.472684592E-1
1.900663442E0,-3.861469682E-3,4.101147130E-2,1.483336985E-1
1.903150630E0,-9.187635034E-3,3.781577200E-2,1.462032348E-1
1.905607140E0,-8.122402243E-3,3.888100386E-2,1.430075318E-1
1.908094380E0,-7.057168987E-3,3.781577200E-2,1.387466043E-1
1.910581619E0,-1.025286783E-2,3.994623944E-2,1.312899739E-1
1.913068807E0,-1.025286783E-2,3.781577200E-2,1.248985752E-1
1.915556046E0,-5.991935730E-3,3.462007269E-2,1.206376404E-1
